ID,Total_Spending,Age,Income,Customer_Seniority,Total_Purchases,Campaign_Response_Rate,Recency,Engagement_Score,Has_Children,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Value_Segment_Medium_Low,Value_Segment_Medium_High,Value_Segment_High_Value
2426,0.4762103399025095,0.42163483502929544,1.0365746458242004,1.5059212071733508,1.8427662674660554,16.666666666666664,-0.4800375305289022,1.5241660794075464,0,False,False,False,True,False,False,False,False,False,True,False
5172,0.7379165113773131,-0.6044486195727325,0.4993385942245345,0.04744190915200049,0.2763216534150301,0.0,-1.5503250294739033,1.0221258194753124,1,False,False,True,False,False,False,True,False,False,False,True
5562,0.2111914320799237,-0.43343471047239457,0.30313643297054976,0.04744190915200049,0.7984698580987053,0.0,1.487910451402229,-0.7525281226107213,1,False,True,False,False,True,False,False,False,False,True,False
3436,-0.9731118122522567,-0.00589993772154956,-1.499840442188798,-1.41103738886935,-1.2901229606359952,0.0,-0.8598169656384188,-0.2855139273249229,1,False,True,False,False,True,False,False,False,False,False,False
3921,-0.6666837000823919,1.4477182896313234,-0.9355487742597561,1.5059212071733508,-0.6374377047814014,0.0,1.6260120641693259,-1.6165043838894484,0,False,False,False,False,False,False,False,True,True,False,False
3403,2.45888304405023,0.9346765623303095,1.0415472410106414,1.5059212071733508,0.7984698580987053,0.0,-1.3086472071314839,1.1388793682967626,1,False,False,False,True,False,False,True,False,False,False,True
22,-0.49442140999771106,-0.6044486195727325,-0.23652718478312665,1.5059212071733508,-0.11528950009772622,0.0,1.7295882737446486,-1.4063479960108392,1,False,True,False,False,False,False,False,False,True,False,False
10965,1.8460268197105,1.1911974259808165,0.9261595401095252,0.04744190915200049,0.929006909269624,16.666666666666664,0.7974023875667443,0.16982491307873068,0,False,True,False,False,False,False,True,False,False,False,True
9426,0.4844921807719653,0.42163483502929544,0.23324602031072877,0.04744190915200049,0.015247551073192565,0.0,0.9700294035256155,-0.8225802519035912,1,False,False,True,False,False,True,False,False,False,True,False
6605,0.12340391886369213,2.1317739260326753,0.12776435548968806,0.04744190915200049,0.6679328069277864,16.666666666666664,1.2462326290598094,-0.2738385724427779,0,False,False,False,True,False,False,False,False,False,True,False
3136,0.09193292355976007,0.5926487441296334,0.27725544542537234,0.04744190915200049,0.929006909269624,0.0,1.3498088386351321,-0.5890731542606915,1,False,False,True,False,False,False,False,False,False,True,False
8737,-0.93501534425276,-0.7754625286730705,0.12576748655655032,-1.41103738886935,-1.1595859094650764,0.0,-0.9288677720219672,-0.168760378503473,1,False,True,False,False,False,False,False,False,False,False,False
11088,2.0017254280562695,-0.17691384682188757,1.0294094102405884,0.04744190915200049,0.4068587045859489,0.0,1.177181822676261,-0.752528122610721,1,False,False,False,True,False,False,True,False,False,False,True
716,0.6103761619876936,1.7042391532818304,0.6092446941327235,-1.41103738886935,1.581692165124218,0.0,0.48667375884077624,0.3449552363109052,1,False,False,False,True,False,False,True,False,False,True,False
466,0.22941148199272646,2.1317739260326753,0.506033978294467,0.04744190915200049,0.7984698580987053,0.0,-1.3776980135150323,1.1855807878253422,0,False,True,False,False,True,False,False,False,False,True,False
9135,-0.9002316126010456,1.6187321987316614,-0.9846482574392607,1.5059212071733508,-1.1595859094650764,0.0,1.487910451402229,-1.8033100620037676,1,False,True,False,False,False,False,True,False,False,False,False
10623,-0.9532353941655628,0.6781556986798024,-0.15743551331374941,0.04744190915200049,-1.2901229606359952,0.0,-1.619375835857452,0.22820168748945605,1,False,False,True,False,False,False,True,False,False,False,False
8151,-0.5706143459967045,-1.8015459832750986,-1.0991354096058246,1.5059212071733508,-0.7679747559523201,0.0,-1.4812742230903548,0.41500736560377527,0,True,False,False,False,True,False,False,False,True,False,False
5140,1.3872128355426483,-1.3740112105242537,0.47001202891237437,1.5059212071733508,0.7984698580987053,0.0,0.590249968416099,-0.14540966873918323,1,False,False,False,True,True,False,False,False,False,False,True
4945,0.9979663146782254,1.3622113350811544,0.050982787295901555,1.5059212071733508,1.7122292162951367,0.0,-0.6871899496795476,1.2089314975896324,0,False,True,False,False,False,False,False,True,False,False,True
10584,0.5590287485970676,-0.6044486195727325,0.5213041524890497,0.04744190915200049,1.1900810116114615,0.0,0.9700294035256155,-0.19211108826776305,1,False,True,False,False,True,False,False,False,False,True,False
6071,0.9101788014619938,-1.7160390287249296,1.130231714217641,0.04744190915200049,0.929006909269624,0.0,0.9700294035256155,-0.33221534685350246,0,False,True,False,False,False,True,False,False,False,False,True
3386,-0.7793167359069908,-1.9725598923754366,-0.6819072654584564,0.04744190915200049,-0.8985118071232389,0.0,0.7628769843749701,-1.1728408983679397,0,False,True,False,False,True,False,False,False,True,False,False
8939,0.2029095912104679,0.8491696077801405,0.34843794974781184,1.5059212071733508,1.3206180627823803,0.0,0.003318114155937021,0.5317609144252244,1,False,True,False,False,False,False,False,False,False,True,False
9925,-0.6484636501695891,-1.0319833923235775,-0.4967074604831324,0.04744190915200049,-0.3763636024395638,16.666666666666664,1.6605374673611002,-1.1144641239572153,1,False,False,False,True,False,False,True,False,True,False,False
4320,0.5557160122492852,-0.8609694832232395,0.3054465362461405,0.04744190915200049,1.0595439604405428,0.0,-1.4812742230903548,1.395737175703952,1,False,True,False,False,False,True,False,False,False,True,False
5389,-0.4314794193898469,0.42163483502929544,-0.13433448055784222,0.04744190915200049,0.14578460224411136,16.666666666666664,1.522435854594003,-0.7408527677285762,1,False,True,False,False,True,False,False,False,True,False,False
6036,2.1806131908365147,0.8491696077801405,1.4396680902683778,-1.41103738886935,0.5373957557568677,16.666666666666664,1.0045548067173897,-0.18043573338561802,0,False,False,True,False,False,False,True,False,False,False,True
182,-0.3486610106952889,1.9607600169323374,-0.3221184688584032,0.04744190915200049,0.2763216534150301,0.0,0.452148355649002,-0.33221534685350246,1,False,False,False,True,False,False,True,False,False,True,False
203,2.4539139395285563,-0.5189416650225636,1.1283523081629232,0.04744190915200049,0.929006909269624,0.0,-0.06573269222761144,0.3683059460751952,0,False,False,True,False,False,True,False,False,False,False,True
11025,-0.7776603677330997,0.6781556986798024,-0.6228625919060697,0.04744190915200049,-0.5069006536104825,0.0,-1.3776980135150323,0.4850594948966443,1,False,True,False,False,True,False,False,False,True,False,False
10203,-0.9366717124266511,-1.8015459832750986,-1.0280312138689982,0.04744190915200049,-1.2901229606359952,0.0,0.9700294035256155,-1.5231015448322889,1,False,True,False,False,False,True,False,False,False,False,False
4607,0.28075889538335247,0.8491696077801405,0.7445619300724106,0.04744190915200049,0.2763216534150301,0.0,-0.8598169656384188,0.555111624189515,0,False,True,False,False,False,False,True,False,False,True,False
3711,2.1441730910109094,2.1317739260326753,1.0897853297484001,-1.41103738886935,0.6679328069277864,33.33333333333333,-1.03244398159729,1.6525949831111404,0,False,False,True,False,True,False,False,False,False,False,True
3696,-0.9201080306877395,0.33612788047912645,-0.8504664959909657,-1.41103738886935,-1.0290488582941577,0.0,0.6247753716078732,-1.1494901886036502,1,False,True,False,False,False,False,False,False,False,False,False
2532,1.7284246793642277,-1.5450251196245917,0.8262769391598315,-1.41103738886935,-0.245826551268645,16.666666666666664,1.5914866609775515,-0.9977105751357653,0,False,False,True,False,False,True,False,False,False,False,True
9214,-0.41325936947704417,-1.8870529378252676,-0.37822657045029306,0.04744190915200049,-0.245826551268645,0.0,-0.03120728903583721,-0.2855139273249229,0,False,True,False,False,True,False,False,False,True,False,False
4943,1.854308660579956,1.3622113350811544,0.7107326210874888,1.5059212071733508,0.14578460224411136,33.33333333333333,0.8319277907585185,0.11144813866800585,0,False,True,False,False,True,False,False,False,False,False,True
35,-0.658401859212936,-1.5450251196245917,-1.0495660749126405,1.5059212071733508,-0.6374377047814014,16.666666666666664,-0.4800375305289022,0.19317562284302073,1,False,True,False,False,True,False,False,False,True,False,False
2258,-0.9366717124266511,-1.4595181650744227,-0.7623693371760654,1.5059212071733508,-1.2901229606359952,0.0,0.9355040003338413,-1.4997508350679987,1,False,True,False,False,True,False,False,False,False,False,False
4322,1.1321321367634094,0.9346765623303095,0.9989082161442296,0.04744190915200049,0.6679328069277864,0.0,-0.9979185784055157,0.8586708511252833,0,False,False,False,True,False,False,True,False,False,False,True
713,-0.2741244428701866,-0.6899555741229015,-0.07822637896595233,-1.41103738886935,0.015247551073192565,0.0,0.7974023875667443,-0.7058267030821418,0,False,False,True,False,True,False,False,False,False,True,False
4702,2.1325785137936712,0.42163483502929544,0.37149982821091243,1.5059212071733508,0.2763216534150301,0.0,-0.9979185784055157,0.6485144632466741,0,False,True,False,False,False,True,False,False,False,False,True
3281,-0.3254718562608126,0.7636626532299714,-0.12517237604109258,0.04744190915200049,0.5373957557568677,0.0,0.6938261779914217,-0.3555660566177928,1,False,False,False,True,True,False,False,False,False,True,False
702,-0.14327135713278485,-0.5189416650225636,-0.18280749505244073,0.04744190915200049,0.5373957557568677,0.0,1.0736056131009382,-0.6124238640249816,1,False,False,False,False,False,False,False,True,False,True,False
2004,0.9283988513747966,-0.00589993772154956,0.7959323622346991,0.04744190915200049,0.2763216534150301,0.0,0.5557245652243247,-0.4022674761463723,1,False,True,False,False,False,True,False,False,False,False,True
4769,-0.18964966600173735,-0.6899555741229015,0.21938540065718445,-1.41103738886935,1.0595439604405428,16.666666666666664,0.10689432373125972,0.7068912376573989,1,False,False,True,False,False,False,True,False,False,True,False
4437,-0.575583450518378,0.5926487441296334,0.5076393042995385,0.04744190915200049,-0.3763636024395638,0.0,0.5557245652243247,-0.7525281226107213,1,False,True,False,False,True,False,False,False,True,False,False
8724,-0.9300462397310865,-1.1174903468737465,-0.9312418020510277,0.04744190915200049,-1.0290488582941577,0.0,0.2795213396901309,-0.9159830909607505,1,False,True,False,False,False,True,False,False,False,False,False
10741,-0.47785772825879946,1.5332252441814924,-0.19572841167862612,0.04744190915200049,0.14578460224411136,0.0,0.7283515811831959,-0.5890731542606918,1,False,False,True,False,False,False,True,False,True,False,False
1991,-0.8472278310365284,0.16511397137878844,-0.29052095456345894,-1.41103738886935,-1.0290488582941577,0.0,-1.6884266422410004,0.41500736560377527,1,False,True,False,False,False,False,True,False,True,False,False
6931,0.7528238249423335,0.16511397137878844,0.9644132841815953,-1.41103738886935,0.14578460224411136,33.33333333333333,-1.03244398159729,1.372386465939662,0,False,True,False,False,False,False,False,False,False,False,True
11096,-0.6219617593873304,1.4477182896313234,0.1917033156429024,0.04744190915200049,-0.3763636024395638,0.0,0.03784351734771125,-0.4022674761463723,1,False,False,False,False,False,False,True,False,True,False,False
304,-0.8803551945143516,-1.0319833923235775,-1.1514063905026655,0.04744190915200049,-0.7679747559523201,0.0,0.6247753716078732,-1.0093859300179104,1,False,False,True,False,False,True,False,False,True,False,False
3665,-0.9167952943399572,-0.6899555741229015,-1.0585715622581637,0.04744190915200049,-0.7679747559523201,0.0,-0.10025809541938567,-0.519021024967822,1,False,False,False,False,False,False,True,False,False,False,False
10591,-0.6733091727779565,-0.00589993772154956,-0.3411474551624217,1.5059212071733508,-0.5069006536104825,0.0,-0.41098672414535375,-0.168760378503473,1,False,True,False,False,False,False,False,True,True,False,False
5036,-0.3337536971302684,-1.2885042559740845,-0.37748263888696726,1.5059212071733508,-0.11528950009772622,0.0,-0.37646132095357954,0.018045299610846506,1,False,False,False,True,False,True,False,False,False,True,False
5547,2.172331349967059,-1.1174903468737465,1.2458151865827904,0.04744190915200049,0.6679328069277864,50.0,-1.3776980135150323,2.271388791864824,0,False,False,False,True,True,False,False,False,False,False,True
7822,0.09027655538586891,-0.6044486195727325,0.06684027588258362,0.04744190915200049,0.6679328069277864,0.0,0.24499593649835663,0.018045299610846506,1,False,True,False,False,False,False,True,False,False,True,False
8541,-0.9383280806005423,-1.8015459832750986,-1.083317075311949,-1.41103738886935,-0.8985118071232389,0.0,1.6950628705528743,-1.8033100620037676,1,False,False,False,False,True,False,False,False,False,False,False
10955,1.6439499024957782,0.42163483502929544,1.3026280654451994,-1.41103738886935,-0.11528950009772622,16.666666666666664,0.6593007747996474,-0.2971892822070674,0,False,True,False,False,False,False,False,True,False,False,True
4368,-0.7842858404286643,-0.9464764377734086,-0.17622957386092816,0.04744190915200049,-0.8985118071232389,0.0,0.7974023875667443,-1.19619160813223,1,False,True,False,False,True,False,False,False,True,False,False
9671,-0.8919497717315898,0.07960701682861944,-1.2857056148293802,-1.41103738886935,-0.6374377047814014,33.33333333333333,-0.06573269222761144,0.29825381678232565,1,False,True,False,False,True,False,False,False,True,False,False
2256,-0.9714554440783656,-0.3479277559222256,-0.9863710463227521,-1.41103738886935,-1.1595859094650764,0.0,-0.5490883369124506,-0.4256181859106621,1,False,False,True,False,True,False,False,False,False,False,False
4279,-0.9167952943399572,0.5071417895794644,-0.5012885127415072,-1.41103738886935,-1.0290488582941577,0.0,1.3152834354433578,-1.6165043838894484,1,False,False,False,False,False,True,False,False,False,False,False
5371,-0.8555096719059843,-1.7160390287249296,-1.2089632009284004,-1.41103738886935,-0.8985118071232389,33.33333333333333,-1.6884266422410004,1.2556329171182123,1,False,True,False,False,False,True,False,False,True,False,False
9240,-0.13498951626332903,-0.17691384682188757,0.31922884731407153,-1.41103738886935,0.4068587045859489,0.0,0.8319277907585185,-0.5190210249678217,1,False,False,False,True,False,True,False,False,False,True,False
9460,-0.7379075315597118,0.5071417895794644,-1.1719623942261421,0.04744190915200049,-0.8985118071232389,0.0,0.8664531939502927,-1.2428930276608094,0,False,True,False,False,True,False,False,False,True,False,False
9504,0.6633799435522107,1.7042391532818304,1.1490649290576265,0.04744190915200049,1.3206180627823803,16.666666666666664,-1.5503250294739033,1.9678295649290551,0,False,False,True,False,True,False,False,False,False,True,False
8692,-0.6087108139962012,1.4477182896313234,-0.3480386106963872,1.5059212071733508,0.14578460224411136,0.0,0.03784351734771125,-0.12205895897489319,1,False,True,False,False,False,False,True,False,True,False,False
448,0.3105735225133934,-0.7754625286730705,0.09902510456962722,0.04744190915200049,0.7984698580987053,0.0,0.2795213396901309,0.06474671913942605,1,False,False,False,True,False,True,False,False,False,True,False
8314,1.9288452284050583,-1.1174903468737465,1.0789787449337724,0.04744190915200049,0.5373957557568677,16.666666666666664,-0.6526645464877734,0.9403983353002981,0,False,True,False,False,True,False,False,False,False,False,True
8420,-0.9002316126010456,-0.09140689227171855,-1.4501144903243877,0.04744190915200049,-0.8985118071232389,0.0,-0.756240756063096,-0.14540966873918323,0,False,False,False,False,True,False,False,False,False,False,False
3174,2.235273340574923,0.8491696077801405,1.3868489492722442,0.04744190915200049,0.6679328069277864,83.33333333333334,0.4176229524572278,1.8277253063433159,1,False,True,False,False,False,False,True,False,False,False,True
7685,-0.8770424581665693,-0.7754625286730705,-0.7561438046198123,0.04744190915200049,-1.0290488582941577,0.0,-1.5503250294739033,0.32160452654661514,1,False,True,False,False,True,False,False,False,True,False,False
3179,1.5975715936268258,-0.9464764377734086,1.1507485636483112,0.04744190915200049,0.5373957557568677,0.0,0.9009785971420671,-0.49567031520353194,0,False,True,False,False,False,True,False,False,False,False,True
9780,0.3105735225133934,-0.17691384682188757,0.7497302967228847,0.04744190915200049,1.4511551139532992,0.0,-1.2741218039397095,1.4657893049968216,1,False,False,True,False,False,False,True,False,False,True,False
10681,0.4662721308591625,-0.09140689227171855,0.3960495698006647,-1.41103738886935,1.4511551139532992,0.0,-1.2395964007479352,1.4424385952325323,1,False,False,False,False,True,False,False,False,False,True,False
10232,-0.4579813101721055,0.5071417895794644,-0.13907214998744352,0.04744190915200049,0.015247551073192565,0.0,-1.3776980135150323,0.7652680120681237,1,False,False,False,True,False,False,False,False,True,False,False
4184,-0.5673016096489222,1.6187321987316614,-0.007592034742805543,-1.41103738886935,-0.3763636024395638,0.0,-0.03120728903583721,-0.3555660566177928,1,False,False,False,True,False,False,True,False,True,False,False
9120,0.757792929464007,0.5926487441296334,0.5565430160150099,1.5059212071733508,0.5373957557568677,0.0,1.0736056131009382,-0.6124238640249816,1,False,True,False,False,False,True,False,False,False,False,True
891,-0.9880191258172771,1.5332252441814924,-0.9026200140093867,0.04744190915200049,-1.420660011806914,0.0,0.3830975492654536,-1.19619160813223,1,False,False,True,False,False,False,True,False,False,False,False
10381,-0.9714554440783656,-0.8609694832232395,-0.18245510641718113,0.04744190915200049,-1.420660011806914,0.0,-0.20383430499470837,-0.7992295421393011,1,False,True,False,False,False,True,False,False,False,False,False
3525,-0.9780809167739302,-0.09140689227171855,-0.5540684994448343,1.5059212071733508,-1.420660011806914,0.0,-1.03244398159729,-0.2388125077963431,1,False,True,False,False,False,False,True,False,False,False,False
6818,-0.3950393195642414,-0.43343471047239457,-0.2882500055806748,1.5059212071733508,0.14578460224411136,0.0,-0.7907661592548703,0.4383580753680653,1,False,True,False,False,True,False,False,False,True,False,False
3526,-0.9432971851222158,0.07960701682861944,-0.544554006292825,-1.41103738886935,-1.1595859094650764,0.0,0.3140467428819051,-1.0093859300179104,1,False,False,False,True,True,False,False,False,False,False,False
8181,-0.7130620089513444,-0.7754625286730705,-0.5386808623718317,0.04744190915200049,-0.5069006536104825,0.0,-0.23835970818648258,-0.2855139273249229,1,False,False,False,False,False,True,False,False,True,False,False
1029,-0.544112455214446,-0.09140689227171855,0.47228297789515844,0.04744190915200049,-0.3763636024395638,0.0,-0.756240756063096,0.1347988484322959,1,False,False,False,True,False,False,True,False,True,False,False
7369,-0.903544348948828,-1.0319833923235775,-0.6026589768178526,0.04744190915200049,-1.0290488582941577,0.0,0.24499593649835663,-0.8926323811964605,1,False,False,True,False,True,False,False,False,False,False,False
2574,1.0310936781560487,-0.6899555741229015,0.37764705218155215,0.04744190915200049,0.7984698580987053,66.66666666666666,-0.756240756063096,2.306414856511258,1,False,False,False,True,True,False,False,False,False,False,True
8159,-0.7047801680818886,0.07960701682861944,-0.04165626948456702,-1.41103738886935,-0.5069006536104825,0.0,-1.343172610323258,0.46170878513235536,1,False,True,False,False,True,False,False,False,True,False,False
1160,-0.925077135209413,-0.09140689227171855,-1.5305765620419967,0.04744190915200049,-0.6374377047814014,0.0,-0.03120728903583721,-0.49567031520353194,1,False,True,False,False,True,False,False,False,False,False,False
10242,-0.8820115626882429,0.25062092592895746,-0.19102989654183145,0.04744190915200049,-0.8985118071232389,0.0,-0.34193591776180526,-0.4256181859106621,1,False,False,False,True,False,False,True,False,True,False,False
5253,-0.6302436002567863,1.1056904714306475,0.08817936546219282,0.04744190915200049,0.14578460224411136,0.0,1.2462326290598094,-0.9393338007250405,1,False,False,True,False,False,False,True,False,True,False,False
5966,-0.6501200183434802,-0.43343471047239457,-0.2797143697488311,1.5059212071733508,0.015247551073192565,16.666666666666664,0.5211991620325505,-0.13373431385703877,1,False,False,False,True,True,False,False,False,True,False,False
5081,-0.9283898715571953,0.16511397137878844,-0.17736504835232023,0.04744190915200049,-1.2901229606359952,0.0,0.17594513011480817,-0.9860352202536203,1,False,False,False,False,False,False,True,False,False,False,False
5123,-0.7693785268636438,1.5332252441814924,-0.9749771471160249,0.04744190915200049,-1.0290488582941577,0.0,0.2795213396901309,-0.9159830909607505,0,False,False,True,False,True,False,False,False,True,False,False
5756,-0.9151389261660661,-1.2029973014239155,-0.5050081705581364,-1.41103738886935,-1.0290488582941577,0.0,0.5211991620325505,-1.0794380593107802,1,False,True,False,False,False,False,True,False,False,False,False
8036,-0.9018879807749368,-0.17691384682188757,-0.9984697227999983,-1.41103738886935,-0.5069006536104825,0.0,-1.343172610323258,0.46170878513235536,1,False,False,False,False,False,False,True,False,False,False,False
9058,2.086200204924719,1.1911974259808165,1.0747500813106572,1.5059212071733508,0.929006909269624,66.66666666666666,0.5557245652243247,1.4891400147611111,0,False,True,False,False,False,False,False,True,False,False,True
5057,0.00580177851741968,0.6781556986798024,0.3697378850346144,0.04744190915200049,0.6679328069277864,0.0,0.8664531939502927,-0.4022674761463723,1,False,False,True,False,True,False,False,False,False,True,False
254,-0.2227770294795606,1.1911974259808165,0.059205188785292254,-1.41103738886935,0.4068587045859489,16.666666666666664,-1.5503250294739033,1.4774646598789665,1,False,True,False,False,False,False,True,False,False,True,False
4179,-0.9151389261660661,0.8491696077801405,-1.1014063585886087,0.04744190915200049,-1.1595859094650764,0.0,1.5569612577857774,-1.8500114815323476,0,False,True,False,False,False,False,True,False,False,False,False
3710,-0.8720733536448959,-1.2885042559740845,-0.4959635289198066,1.5059212071733508,-1.0290488582941577,16.666666666666664,-0.27288511137825683,-0.15708502362132826,1,False,False,False,True,False,True,False,False,True,False,False
7627,2.4489448350068828,-0.5189416650225636,1.5588146032789298,1.5059212071733508,0.7984698580987053,50.0,-0.8252915624466445,1.9678295649290551,0,False,False,True,False,True,False,False,False,False,False,True
4501,1.4418729852810566,0.33612788047912645,0.6864178052545763,0.04744190915200049,0.6679328069277864,0.0,1.5569612577857774,-0.8692816714321709,0,False,False,True,False,False,True,False,False,False,False,True
6424,-0.925077135209413,-0.6899555741229015,-0.7507013579196918,-1.41103738886935,-1.2901229606359952,0.0,-1.3776980135150323,0.06474671913942605,1,False,True,False,False,False,False,True,False,False,False,False
3075,-0.3735065333036563,-0.2624208013720566,0.29843791783375506,0.04744190915200049,0.015247551073192565,0.0,-0.06573269222761144,-0.12205895897489319,0,False,False,False,True,True,False,False,False,True,False,False
4992,-0.8919497717315898,-0.5189416650225636,-1.3661676865469892,0.04744190915200049,-0.7679747559523201,16.666666666666664,-1.2741218039397095,0.6601898181288194,1,False,False,True,False,False,False,True,False,True,False,False
5252,-0.8952625080793721,-0.00589993772154956,-1.1135833436514682,1.5059212071733508,-1.1595859094650764,0.0,1.0736056131009382,-1.5231015448322889,1,False,True,False,False,False,False,False,False,False,False,False
7444,-0.9565481305133451,-0.00589993772154956,-0.39866511129535,0.04744190915200049,-1.1595859094650764,0.0,-0.9979185784055157,-0.12205895897489319,1,False,False,True,False,True,False,False,False,False,False,False
6919,-0.9018879807749368,-0.7754625286730705,-1.022980310096944,0.04744190915200049,-0.7679747559523201,0.0,-0.34193591776180526,-0.3555660566177922,1,False,False,False,False,True,False,False,False,False,False,False
3537,-0.8753860899926782,-1.0319833923235775,-0.832494675592726,1.5059212071733508,-0.6374377047814014,0.0,0.2795213396901309,-0.7058267030821415,1,False,True,False,False,False,False,True,False,True,False,False
10277,-0.9366717124266511,0.6781556986798024,-0.8719622027418014,0.04744190915200049,-1.2901229606359952,0.0,-0.756240756063096,-0.3555660566177928,1,False,True,False,False,False,True,False,False,False,False,False
2453,0.35032635868678125,0.7636626532299714,0.40940118364772293,1.5059212071733508,1.0595439604405428,0.0,1.177181822676261,-0.40226747614637204,1,False,True,False,False,False,False,True,False,False,True,False
7972,0.9002405924186468,1.1911974259808165,0.8048203867018024,0.04744190915200049,0.2763216534150301,0.0,1.039080209909164,-0.7291774128464312,0,False,True,False,False,False,True,False,False,False,False,True
895,-0.022356480438730064,1.7897461078319994,0.35693443128684893,1.5059212071733508,0.6679328069277864,0.0,0.6938261779914217,-0.2855139273249229,1,False,False,False,True,True,False,False,False,False,True,False
1177,-0.7925676812981202,0.25062092592895746,-0.10700478417881978,0.04744190915200049,-0.5069006536104825,0.0,0.9700294035256155,-1.10278876907507,1,False,False,True,False,False,False,True,False,True,False,False
7141,-0.6534327546912626,-1.4595181650744227,-1.1927533237064587,1.5059212071733508,-0.3763636024395638,16.666666666666664,-1.1705455943643868,0.8002940767145585,1,False,False,True,False,False,True,False,False,True,False,False
8477,-0.9598608668611274,1.1056904714306475,-1.025877727764634,0.04744190915200049,-1.2901229606359952,0.0,0.4176229524572278,-1.1494901886036497,1,False,True,False,False,False,False,False,False,False,False,False
2457,-0.9317026079049777,-0.5189416650225636,-0.8437711119210333,1.5059212071733508,-1.1595859094650764,0.0,-0.894342368830193,-0.19211108826776305,1,True,False,False,False,True,False,False,False,False,False,False
988,0.9698080557220756,0.33612788047912645,1.1283131538701165,-1.41103738886935,0.4068587045859489,16.666666666666664,1.211707225868035,-0.39059212126422727,0,False,True,False,False,True,False,False,False,False,False,True
7930,-0.5623325051272486,-0.00589993772154956,-0.9974125568942196,0.04744190915200049,-0.3763636024395638,0.0,0.8664531939502927,-0.9626845104893308,0,False,False,True,False,False,True,False,False,True,False,False
4587,-0.565645241475031,2.1317739260326753,-0.28758438260296226,0.04744190915200049,-0.3763636024395638,0.0,1.4188596450186806,-1.3362958667179696,0,False,False,True,False,False,False,False,True,True,False,False
6682,-0.944953553296107,-0.3479277559222256,-1.3066923157737298,1.5059212071733508,-1.2901229606359952,0.0,-0.27288511137825683,-0.6824759933178517,1,True,False,False,False,True,False,False,False,False,False,False
10299,0.4546775536419244,-0.00589993772154956,-0.16095939966634545,1.5059212071733508,1.3206180627823803,16.666666666666664,0.8319277907585185,0.35663059119305046,0,False,False,False,True,False,True,False,False,False,True,False
3083,-0.38841384686867675,-0.43343471047239457,-0.25504716528065907,0.04744190915200049,0.4068587045859489,0.0,1.3498088386351321,-0.8692816714321704,1,False,True,False,False,True,False,False,False,True,False,False
8953,-0.9482662896438893,0.33612788047912645,-0.6483911908159876,0.04744190915200049,-1.1595859094650764,0.0,1.5569612577857774,-1.8500114815323476,1,False,False,True,False,False,True,False,False,False,False,False
1503,-0.8290077811237256,-0.6044486195727325,4.308777204259247,0.04744190915200049,-1.8122711653196704,0.0,-0.6181391432959992,-0.7291774128464312,1,False,False,False,True,False,False,True,False,True,False,False
8650,-0.9366717124266511,-0.7754625286730705,0.07091232233447235,0.04744190915200049,-1.2901229606359952,0.0,-0.6181391432959992,-0.44896889567495213,1,False,True,False,False,False,False,False,True,False,False,False
10862,-0.4662631510415613,0.7636626532299714,-0.8546951596140809,1.5059212071733508,0.2763216534150301,0.0,-1.4812742230903548,0.975424399946733,1,False,False,True,False,True,False,False,False,True,False,False
2782,-0.3370664334780507,0.6781556986798024,0.08242368441961934,0.04744190915200049,0.2763216534150301,0.0,-0.894342368830193,0.578462333953805,1,False,False,False,True,True,False,False,False,False,True,False
6941,-0.8488841992104196,-0.17691384682188757,-0.8112338945987301,0.04744190915200049,-1.1595859094650764,0.0,1.487910451402229,-1.8033100620037676,0,False,True,False,False,False,True,False,False,True,False,False
10972,0.5490905395537207,1.7042391532818304,0.781014576675376,-1.41103738886935,-0.11528950009772622,33.33333333333333,0.10689432373125972,0.46170878513235425,0,False,True,False,False,False,False,False,True,False,True,False
10708,-0.9515790259916717,-0.7754625286730705,-0.6020325081329466,0.04744190915200049,-1.2901229606359952,0.0,0.03784351734771125,-0.8926323811964609,1,False,False,False,False,False,True,False,False,False,False,False
6583,0.6186580028571494,1.1911974259808165,0.7942095733512078,0.04744190915200049,0.7984698580987053,16.666666666666664,0.17594513011480817,0.5200855595430802,0,False,False,False,False,True,False,False,False,False,True,False
3641,-0.9466099214699981,-0.6044486195727325,-1.516324399460386,0.04744190915200049,-1.0290488582941577,0.0,1.522435854594003,-1.756608642475188,1,False,True,False,False,True,False,False,False,False,False,False
10156,1.0426882553732868,-0.5189416650225636,1.2468723524885692,0.04744190915200049,0.6679328069277864,0.0,0.24499593649835663,0.018045299610846506,1,False,True,False,False,False,True,False,False,False,False,True
4299,2.0166327416212897,0.7636626532299714,0.7290568301209881,1.5059212071733508,2.4954515233206496,16.666666666666664,-0.7217153528713218,2.0378816942219244,1,False,True,False,False,False,False,True,False,False,False,True
3469,-0.8356332538192903,-0.6899555741229015,-0.6994483886358231,1.5059212071733508,-0.7679747559523201,0.0,1.5569612577857774,-1.6398550936537382,1,False,False,False,True,False,False,False,False,True,False,False
5063,-0.6898728545168681,-0.6899555741229015,-0.92333263490409,1.5059212071733508,-0.3763636024395638,0.0,0.9355040003338413,-1.0093859300179104,1,False,True,False,False,False,True,False,False,True,False,False
